time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-23T18:54:49.900Z,35.8651667,-117.6963333,1.97,0.84,ml,11,74,0.07933,0.16,ci,ci39011215,2019-12-23T18:58:30.258Z,"20km ESE of Little Lake, CA",earthquake,0.29,0.46,0.14,10,automatic,ci,ci
2019-12-23T18:46:38.550Z,35.7908333,-117.6178333,5.03,0.99,ml,12,93,0.02984,0.14,ci,ci39011207,2019-12-23T18:50:24.941Z,"20km W of Searles Valley, CA",earthquake,0.3,0.44,0.203,10,automatic,ci,ci
2019-12-23T18:44:20.880Z,19.1790009,-155.4425049,35.61,1.85,md,41,156,0.0299,0.13,hv,hv71289871,2019-12-23T18:47:29.000Z,"4km SE of Pahala, Hawaii",earthquake,0.65,0.86,0.18,6,automatic,hv,hv
2019-12-23T18:39:05.025Z,61.289,-151.3408,70.7,2.1,ml,,,,0.33,ak,ak019gept2hc,2019-12-23T18:46:26.557Z,"66km N of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-12-23T18:32:04.262Z,61.398,-149.8755,30.2,1.9,ml,,,,0.42,ak,ak019geprghg,2019-12-23T18:35:23.271Z,"14km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-23T18:30:57.460Z,33.9581667,-116.9221667,12.05,0.94,ml,32,51,0.06086,0.22,ci,ci39011191,2019-12-23T18:34:45.921Z,"6km NW of Banning, CA",earthquake,0.35,0.91,0.135,30,automatic,ci,ci
2019-12-23T18:19:05.480Z,45.179,-112.425,-2,1.31,ml,10,106,0.22,0.17,mb,mb80375934,2019-12-23T19:01:01.700Z,"17km ESE of Dillon, Montana",quarry blast,0.46,31.61,0.273,5,reviewed,mb,mb
2019-12-23T18:12:12.120Z,19.3116,-67.6633,41,2.88,md,6,340,0.9452,0.24,pr,pr2019357032,2019-12-23T21:56:48.040Z,"98km NW of San Antonio, Puerto Rico",earthquake,3.47,15.61,0.14,5,reviewed,pr,pr
2019-12-23T18:10:40.660Z,17.8695,-66.943,3,1.98,md,4,281,0.1234,0.08,pr,pr2019357031,2019-12-23T18:59:13.143Z,"11km SSW of Guanica, Puerto Rico",earthquake,1.2,0.59,0.17,4,reviewed,pr,pr
2019-12-23T17:52:30.005Z,62.6593,-149.6904,47.7,2,ml,,,,0.88,ak,ak019gepah3g,2019-12-23T18:02:36.796Z,"43km NNE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-12-23T17:45:05.040Z,19.1919994,-155.4583282,35.04,2.17,md,50,118,0.03657,0.12,hv,hv71289851,2019-12-23T17:48:16.790Z,"2km ESE of Pahala, Hawaii",earthquake,0.73,0.88,0.13,22,automatic,hv,hv
2019-12-23T17:30:47.468Z,55.876,161.9304,10,4.6,mb,,145,3.44,0.75,us,us70006q7c,2019-12-23T21:34:21.040Z,"51km SW of Ust'-Kamchatsk Staryy, Russia",earthquake,13.8,1.9,0.063,74,reviewed,us,us
2019-12-23T17:18:34.620Z,36.7756653,-120.8643341,-0.39,1.97,md,7,170,0.3287,0.34,nc,nc73318536,2019-12-23T19:13:03.635Z,"28km SW of South Dos Palos, CA",earthquake,1.34,14.25,,1,automatic,nc,nc
2019-12-23T17:11:20.470Z,38.8308334,-122.7873306,0.5,0.54,md,8,108,0.007922,0.03,nc,nc73318531,2019-12-23T18:47:02.474Z,"6km W of Cobb, CA",earthquake,0.43,0.51,0.2,2,automatic,nc,nc
2019-12-23T16:53:16.410Z,33.1535,-116.003,7.27,2.11,ml,71,31,0.1271,0.18,ci,ci39011159,2019-12-23T21:41:39.340Z,"12km E of Ocotillo Wells, CA",earthquake,0.13,0.57,0.134,66,reviewed,ci,ci
2019-12-23T16:50:17.180Z,19.1883335,-155.4694977,30.98,1.95,md,43,100,0.03348,0.11,hv,hv71289816,2019-12-24T02:22:48.173Z,"2km SSE of Pahala, Hawaii",earthquake,0.78,0.93,0.16,8,automatic,hv,hv
2019-12-23T16:48:45.110Z,36.6476669,-121.2596664,4.55,2.61,md,34,67,0.05744,0.11,nc,nc73318516,2019-12-24T00:23:51.404Z,"17km NW of Pinnacles, CA",earthquake,0.25,0.85,0.19,34,automatic,nc,nc
2019-12-23T16:44:30.080Z,17.6231,-67.3573,8,3.18,md,14,282,0.4564,0.29,pr,pr2019357029,2019-12-23T17:20:43.040Z,"47km SSW of Pole Ojea, Puerto Rico",earthquake,0.87,0.71,0.39,13,reviewed,pr,pr
2019-12-23T16:44:13.686Z,50.5466,-129.7652,10,5.2,mww,,147,1.939,0.64,us,us70006q6p,2019-12-24T00:47:00.530Z,"166km W of Port Hardy, Canada",earthquake,7.4,1.9,0.039,62,reviewed,us,us
2019-12-23T16:36:12.560Z,38.8271675,-122.8126678,1.85,1.96,md,29,73,0.004277,0.04,nc,nc73318511,2019-12-23T17:49:02.931Z,"7km NW of The Geysers, CA",earthquake,0.19,0.33,0.21,9,automatic,nc,nc
2019-12-23T16:26:04.268Z,55.8054,162.1587,10,4.6,mb,,137,3.46,0.8,us,us70006q6k,2019-12-23T16:47:02.040Z,"51km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,12.7,1.9,0.077,51,reviewed,us,us
2019-12-23T16:24:43.740Z,35.7138329,-117.5111694,10.43,1.1,ml,9,164,0.1236,0.11,ci,ci39011151,2019-12-23T16:28:13.986Z,"11km WSW of Searles Valley, CA",earthquake,0.78,2.07,0.044,4,automatic,ci,ci
2019-12-23T16:19:06.766Z,55.742,162.2066,12.62,5.4,mb,,83,3.427,0.53,us,us70006q6f,2019-12-24T16:22:21.402Z,"56km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,6.5,3.8,0.024,573,reviewed,us,us
2019-12-23T16:18:46.080Z,35.8636667,-117.6895,2.39,1.43,ml,20,46,0.08231,0.22,ci,ci39011143,2019-12-23T16:22:34.626Z,"21km ESE of Little Lake, CA",earthquake,0.33,0.6,0.289,18,automatic,ci,ci
2019-12-23T16:12:33.030Z,40.4489,-119.8002,2.5,1.8,ml,5,179.68,0.722,0.0466,nn,nn00713826,2019-12-24T18:38:20.257Z,"38km WSW of Gerlach-Empire, Nevada",earthquake,,11.3,0.18,4,reviewed,nn,nn
2019-12-23T16:05:29.140Z,38.7939987,-122.7588348,2.4,0.93,md,16,84,0.02274,0.03,nc,nc73318506,2019-12-23T17:22:02.598Z,"2km N of The Geysers, CA",earthquake,0.26,0.57,0.07,5,automatic,nc,nc
2019-12-23T16:02:14.826Z,61.6426,-151.0211,67.6,2.9,ml,,,,0.68,ak,ak019geoeai8,2019-12-24T16:04:10.767Z,"51km WSW of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-23T15:47:56.241Z,13.7525,-92.8208,10,5.8,mww,,73,1.334,0.95,us,us70006q68,2019-12-24T15:50:03.600Z,"107km SW of Ocos, Guatemala",earthquake,7.3,1.8,0.036,73,reviewed,us,us
2019-12-23T15:47:33.360Z,36.0486667,-117.8733333,2.61,1.51,ml,20,92,0.04312,0.16,ci,ci39011119,2019-12-23T15:51:20.695Z,"7km E of Coso Junction, CA",earthquake,0.3,0.38,0.192,20,automatic,ci,ci
2019-12-23T15:45:45.266Z,39.5853,-120.6188,3.6,0.6,ml,8,252.6,0.328,0.1044,nn,nn00713825,2019-12-24T18:38:18.503Z,"18km E of Downieville, California",earthquake,,7.8,0.5,4,reviewed,nn,nn
2019-12-23T15:25:17.993Z,62.2316,-152.4278,0,2.4,ml,,,,0.68,ak,ak019genxsmv,2019-12-23T15:38:24.667Z,"120km W of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-23T15:20:11.480Z,33.3745,-116.8463333,9.96,0.65,ml,36,56,0.02491,0.18,ci,ci39011095,2019-12-23T19:32:34.124Z,"3km NE of Palomar Observatory, CA",earthquake,0.2,0.64,0.189,11,reviewed,ci,ci
2019-12-23T15:14:49.120Z,38.8226662,-122.7946701,2.73,0.62,md,12,61,0.01205,0.02,nc,nc73318496,2019-12-23T16:40:04.149Z,"6km NNW of The Geysers, CA",earthquake,0.34,0.87,0.08,3,automatic,nc,nc
2019-12-23T15:05:58.990Z,19.1744995,-155.4473267,36.46,1.9,md,46,154,0.02358,0.15,hv,hv71289721,2019-12-23T15:09:19.070Z,"4km SE of Pahala, Hawaii",earthquake,0.68,0.89,0.12,8,automatic,hv,hv
2019-12-23T15:05:32.480Z,18.7921,-67.3546,7,2.69,md,4,324,0.4057,0.15,pr,pr2019357030,2019-12-23T18:58:58.247Z,"42km NW of San Antonio, Puerto Rico",earthquake,1.86,2.04,0.14,4,reviewed,pr,pr
2019-12-23T14:55:29.530Z,19.0123,-68.5023,34,3.36,md,11,339,1.2004,0.34,pr,pr2019357028,2019-12-23T17:17:03.040Z,"45km NNE of Punta Cana, Dominican Republic",earthquake,3.72,21.64,0.14,7,reviewed,pr,pr
2019-12-23T14:49:47.250Z,35.94,-117.6856667,2.72,1.17,ml,13,111,0.0297,0.13,ci,ci39011079,2019-12-23T15:51:31.687Z,"20km E of Little Lake, CA",earthquake,0.43,0.52,0.187,14,reviewed,ci,ci
2019-12-23T14:36:43.800Z,33.9763333,-116.7275,16.94,0.91,ml,18,77,0.09063,0.13,ci,ci39011071,2019-12-23T15:52:04.979Z,"9km NE of Cabazon, CA",earthquake,0.32,0.66,0.161,22,reviewed,ci,ci
2019-12-23T14:28:47.100Z,35.6788333,-117.52,7.74,1.17,ml,16,129,0.06936,0.15,ci,ci39011055,2019-12-23T14:39:40.430Z,"14km SW of Searles Valley, CA",earthquake,0.32,0.75,0.227,13,reviewed,ci,ci
2019-12-23T14:22:30.110Z,47.5778333333333,-122.959333333333,19.27,1.7,ml,12,76,,0.2,uw,uw61564867,2019-12-23T17:22:07.240Z,"11km SW of Seabeck, Washington",earthquake,0.53,0.77,0.0914190216164446,4,reviewed,uw,uw
2019-12-23T14:20:57.730Z,37.5238333,-118.8725,4.62,0.45,md,13,212,0.07453,0.03,nc,nc73318486,2019-12-23T21:35:03.469Z,"16km SE of Mammoth Lakes, CA",earthquake,0.67,1.54,0.165,10,reviewed,nc,nc
2019-12-23T14:09:21.256Z,37.1968,-118.4151,5.5,2.4,ml,12,98.48,0.205,0.224,nn,nn00713775,2019-12-24T18:38:02.803Z,"11km WNW of Big Pine, California",earthquake,,2.7,0.58,5,reviewed,nn,nn
2019-12-23T14:06:43.930Z,36.9720001,-121.4449997,8.89,1.64,md,15,102,0.03518,0.1,nc,nc73318476,2019-12-23T15:58:01.906Z,"12km ESE of Gilroy, CA",earthquake,0.52,0.91,0.2,14,automatic,nc,nc
2019-12-23T13:54:24.270Z,35.686,-117.5445,9.09,1.62,ml,25,69,0.06689,0.17,ci,ci39011031,2019-12-23T14:05:16.200Z,"14km ENE of Ridgecrest, CA",earthquake,0.28,0.63,0.163,25,automatic,ci,ci
2019-12-23T13:47:04.992Z,61.5081,-149.9066,41.9,1.3,ml,,,,0.69,ak,ak019gemvm77,2019-12-23T14:00:25.581Z,"2km ESE of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-12-23T13:34:23.250Z,33.5835,-116.6083333,13.38,0.39,ml,17,93,0.0179,0.1,ci,ci39011023,2019-12-23T13:37:59.782Z,"7km ENE of Anza, CA",earthquake,0.24,0.4,0.165,9,automatic,ci,ci
2019-12-23T13:30:33.550Z,35.691,-117.5208333,6.76,1.78,ml,25,73,0.07925,0.15,ci,ci39011015,2019-12-23T21:33:01.876Z,"14km SW of Searles Valley, CA",earthquake,0.25,0.59,0.132,26,reviewed,ci,ci
2019-12-23T13:26:47.940Z,34.0968333,-117.6181667,11.66,2.43,ml,114,17,0.07003,0.2,ci,ci39011007,2019-12-24T10:56:10.283Z,"3km E of Upland, CA",earthquake,0.13,0.23,0.178,138,reviewed,ci,ci
2019-12-23T13:24:15.320Z,36.1255,-117.8611667,4.14,1.69,ml,19,110,0.00941,0.12,ci,ci39010999,2019-12-23T14:39:56.600Z,"12km NE of Coso Junction, CA",earthquake,0.26,0.34,0.133,21,reviewed,ci,ci
2019-12-23T13:18:46.270Z,34.0236667,-116.5996667,13.73,0.83,ml,24,62,0.04275,0.16,ci,ci39010991,2019-12-23T14:35:07.447Z,"3km SW of Morongo Valley, CA",earthquake,0.29,0.57,0.164,22,reviewed,ci,ci
2019-12-23T13:13:13.798Z,53.3503,-167.3142,11.1,3.5,ml,,,,0.56,ak,ak019gemocly,2019-12-23T21:00:41.124Z,"77km SW of Unalaska, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-23T13:12:44.060Z,33.5851667,-116.808,4.97,0.27,ml,19,68,0.03762,0.09,ci,ci39010983,2019-12-23T14:35:30.859Z,"13km WNW of Anza, CA",earthquake,0.2,0.35,0.092,6,reviewed,ci,ci
2019-12-23T13:04:57.767Z,63.1207,-151.3443,0,1.9,ml,,,,0.86,ak,ak019gemmifz,2019-12-23T13:18:36.364Z,"108km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-23T12:54:52.620Z,35.8723333,-117.669,6.94,0.62,ml,18,92,0.07691,0.15,ci,ci39010975,2019-12-24T20:16:12.135Z,"23km ESE of Little Lake, CA",earthquake,0.21,0.45,0.051,5,reviewed,ci,ci
2019-12-23T12:45:32.960Z,37.8904991,-122.2711639,3.43,1.01,md,12,92,0.02187,0.04,nc,nc73318451,2019-12-23T14:47:03.500Z,"2km N of Berkeley, CA",earthquake,0.28,0.53,0.08,7,automatic,nc,nc
2019-12-23T12:39:56.804Z,-6.3301,142.6801,10,4.9,mb,,50,5.387,1.15,us,us70006q52,2019-12-23T13:08:13.040Z,"108km W of Mendi, Papua New Guinea",earthquake,8.6,1.9,0.086,42,reviewed,us,us
2019-12-23T12:37:07.216Z,37.113,-115.2968,13.4,1.2,ml,17,192.73,0.537,0.1663,nn,nn00713768,2019-12-24T18:38:01.029Z,"30km SSW of Alamo, Nevada",earthquake,,3.5,0.28,9,reviewed,nn,nn
2019-12-23T12:36:38.867Z,62.2104,-155.0591,8.5,3,ml,,,,0.73,ak,ak019gem7wjg,2019-12-23T20:56:29.291Z,"87km SSE of McGrath, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-12-23T12:26:26.420Z,38.753334,-122.7333298,2.62,0.66,md,7,206,0.008779,0.02,nc,nc73318446,2019-12-23T14:21:05.954Z,"3km SE of The Geysers, CA",earthquake,1.98,1.68,0.07,2,automatic,nc,nc
2019-12-23T12:26:01.602Z,59.6467,-154.0797,137.7,3.6,ml,,,,0.69,ak,ak019gem5oaw,2019-12-23T12:38:44.280Z,"48km ESE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-12-23T12:22:41.960Z,19.1919994,-155.4414978,37.45,1.91,md,46,143,0.04128,0.1,hv,hv71289601,2019-12-23T12:26:05.090Z,"4km ESE of Pahala, Hawaii",earthquake,0.57,0.74,0.26,9,automatic,hv,hv
2019-12-23T12:21:17.432Z,62.9214,-151.2183,110.6,3.1,ml,,,,0.62,ak,ak019gem4mzw,2019-12-23T20:49:36.551Z,"87km NW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-23T12:20:05.564Z,39.1816,-120.4516,6.5,1.1,ml,11,191.62,0.143,0.1977,nn,nn00713780,2019-12-24T18:38:06.222Z,"25km W of Sunnyside-Tahoe City, California",earthquake,,4.2,0.05,2,reviewed,nn,nn
2019-12-23T12:18:48.050Z,33.4985,-116.481,13.09,0.58,ml,21,74,0.1013,0.18,ci,ci39010959,2019-12-23T14:36:01.591Z,"19km ESE of Anza, CA",earthquake,0.37,1.01,0.177,9,reviewed,ci,ci
2019-12-23T12:03:21.000Z,19.1693325,-155.4343262,34.54,2.04,md,17,242,0.07622,0.15,hv,hv71289591,2019-12-23T12:06:35.510Z,"6km SE of Pahala, Hawaii",earthquake,1.36,1.57,,3,automatic,hv,hv
2019-12-23T11:53:17.880Z,38.8255005,-122.8079987,2.91,0.56,md,11,68,0.002655,0.01,nc,nc73318441,2019-12-23T13:56:03.178Z,"7km NW of The Geysers, CA",earthquake,0.35,0.78,,1,automatic,nc,nc
2019-12-23T11:51:05.960Z,19.3135,-67.2753,37,3.02,md,7,306,0.8618,0.37,pr,pr2019357027,2019-12-23T16:22:11.674Z,"92km NNW of San Antonio, Puerto Rico",earthquake,2.61,14.58,0.45,7,reviewed,pr,pr
2019-12-23T11:45:21.960Z,19.1738338,-155.41716,36.25,1.86,md,17,282,0.1615,0.09,hv,hv71289571,2019-12-23T11:48:40.980Z,"7km ESE of Pahala, Hawaii",earthquake,2.22,1.51,0.13,6,automatic,hv,hv
2019-12-23T11:44:55.130Z,35.6123333,-118.2956667,10.36,1,ml,13,76,0.09373,0.17,ci,ci39010951,2019-12-23T14:35:51.494Z,"16km E of Lake Isabella, CA",earthquake,0.55,0.75,0.102,7,reviewed,ci,ci
2019-12-23T11:43:23.860Z,35.6445,-117.4726667,9.02,0.83,ml,13,128,0.04766,0.18,ci,ci39010943,2019-12-23T14:36:16.937Z,"15km SSW of Searles Valley, CA",earthquake,0.55,0.82,0.225,5,reviewed,ci,ci
2019-12-23T11:32:08.390Z,19.2194996,-155.409668,34.83,2.18,md,27,216,0.1155,0.12,hv,hv71289556,2019-12-23T11:35:23.640Z,"7km ENE of Pahala, Hawaii",earthquake,1.57,1.04,,3,automatic,hv,hv
2019-12-23T11:31:42.230Z,38.7943344,-122.8255005,2.17,0.32,md,10,97,0.007513,0.02,nc,nc73318436,2019-12-23T13:30:03.035Z,"6km WNW of The Geysers, CA",earthquake,0.35,0.81,0.25,2,automatic,nc,nc
2019-12-23T11:29:47.730Z,37.462,-117.4798,11.8,0.7,ml,6,183.72,0.238,0.0861,nn,nn00713810,2019-12-24T18:38:11.103Z,"34km SW of Goldfield, Nevada",earthquake,,6.5,0.04,2,reviewed,nn,nn
2019-12-23T11:27:50.510Z,35.6811667,-117.5518333,7.32,0.94,ml,13,66,0.06065,0.14,ci,ci39010935,2019-12-23T14:36:32.351Z,"13km ENE of Ridgecrest, CA",earthquake,0.32,0.8,0.048,8,reviewed,ci,ci
2019-12-23T11:23:33.350Z,60.216,-151.0846,61,1.9,ml,,,,0.45,ak,ak019geljnzr,2019-12-23T11:31:56.234Z,"20km SE of Cohoe, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-12-23T11:23:28.867Z,-28.5586,-71.7412,23.15,4.8,mb,,123,0.685,1.55,us,us70006q4h,2019-12-23T12:06:00.040Z,"96km W of Vallenar, Chile",earthquake,7,2.9,0.249,5,reviewed,us,us
2019-12-23T11:10:27.250Z,19.265,-67.2126,30,3.02,md,3,357,0.8039,0.09,pr,pr2019357019,2019-12-23T14:15:26.659Z,"86km NNW of Isabela, Puerto Rico",earthquake,8.68,9.38,0.14,3,reviewed,pr,pr
2019-12-23T11:06:54.410Z,35.6846667,-117.5373333,5.48,0.74,ml,16,125,0.06764,0.18,ci,ci39010927,2019-12-23T11:10:29.495Z,"14km ENE of Ridgecrest, CA",earthquake,0.38,1.4,0.153,8,automatic,ci,ci
2019-12-23T11:05:54.450Z,19.2663,-67.087,36,3.19,md,5,338,0.7992,0.44,pr,pr2019357020,2019-12-23T14:15:48.714Z,"84km N of Isabela, Puerto Rico",earthquake,5.63,16.67,0.09,4,reviewed,pr,pr
2019-12-23T11:02:48.210Z,19.283,-67.2671,48,3.54,md,13,296,0.8303,0.4,pr,pr2019357017,2019-12-23T12:28:07.490Z,"89km NNW of San Antonio, Puerto Rico",earthquake,2.83,8.65,0.09,9,reviewed,pr,pr
2019-12-23T11:00:18.960Z,34.0536667,-117.2326667,14.21,1.42,ml,58,44,0.1171,0.17,ci,ci39010919,2019-12-23T14:41:21.600Z,"3km ENE of Loma Linda, CA",earthquake,0.2,0.4,0.171,29,reviewed,ci,ci
2019-12-23T10:59:45.450Z,19.2271671,-155.4388275,31.28,1.82,md,31,184,0.04038,0.13,hv,hv71289511,2019-12-23T11:03:07.570Z,"4km ENE of Pahala, Hawaii",earthquake,0.66,0.76,0.02,3,automatic,hv,hv
2019-12-23T10:59:22.540Z,36.571167,-121.0806656,6.31,1.92,md,17,129,0.03388,0.16,nc,nc73318426,2019-12-23T12:39:03.737Z,"7km NE of Pinnacles, CA",earthquake,0.55,1.04,0.22,20,automatic,nc,nc
2019-12-23T10:57:39.820Z,38.7555008,-122.7269974,0.82,0.42,md,8,164,0.01399,0.03,nc,nc73318421,2019-12-23T12:13:02.577Z,"4km SE of The Geysers, CA",earthquake,0.34,0.46,0.32,2,automatic,nc,nc
2019-12-23T10:56:54.500Z,35.6893333,-117.5301667,2.5,0.99,ml,16,128,0.07426,0.22,ci,ci39010911,2019-12-23T11:00:35.942Z,"14km SW of Searles Valley, CA",earthquake,0.39,0.6,0.157,11,automatic,ci,ci
2019-12-23T10:56:37.270Z,38.7546654,-122.7161636,1.81,2,md,28,98,0.01887,0.05,nc,nc73318416,2019-12-23T11:47:03.247Z,"3km SW of Anderson Springs, CA",earthquake,0.33,0.36,0.15,10,automatic,nc,nc
2019-12-23T10:48:42.670Z,19.2501,-67.2446,8,3.44,md,14,294,0.7939,0.28,pr,pr2019357016,2019-12-23T11:55:53.276Z,"85km N of San Antonio, Puerto Rico",earthquake,5.26,7.29,0.15,12,reviewed,pr,pr
2019-12-23T10:45:56.840Z,37.2078333,-118.407,13.93,1.75,md,14,290,0.1913,0.05,nc,nc73318411,2019-12-24T00:28:02.387Z,"8km SSW of Wilkerson, CA",earthquake,1.25,0.7,0.158,13,reviewed,nc,nc
2019-12-23T10:43:04.200Z,19.228,-67.2151,40,3.96,md,15,216,0.7676,0.45,pr,pr2019357015,2019-12-23T12:19:59.040Z,"68km NNW of Isabela, Puerto Rico",earthquake,2.31,10.39,0.13,13,reviewed,pr,pr
2019-12-23T10:41:33.260Z,35.6745,-117.514,5.43,0.89,ml,13,129,0.06895,0.15,ci,ci39010903,2019-12-23T10:45:10.527Z,"14km SW of Searles Valley, CA",earthquake,0.37,1.15,0.167,7,automatic,ci,ci
2019-12-23T10:40:50.170Z,19.3383,-67.2885,12,2.81,md,8,308,0.8887,0.39,pr,pr2019357023,2019-12-23T14:13:06.986Z,"95km NNW of San Antonio, Puerto Rico",earthquake,11.26,15.92,0.39,7,reviewed,pr,pr
2019-12-23T10:31:34.050Z,19.316,-67.1115,62,2.94,md,6,340,0.8485,0.49,pr,pr2019357026,2019-12-23T14:12:08.778Z,"90km N of Isabela, Puerto Rico",earthquake,5.48,10.25,0.16,6,reviewed,pr,pr
2019-12-23T10:30:27.970Z,19.3165,-67.3988,29,3,md,7,327,0.8964,0.27,pr,pr2019357025,2019-12-23T14:11:03.363Z,"96km NNW of San Antonio, Puerto Rico",earthquake,2.19,16.7,0.03,4,reviewed,pr,pr
2019-12-23T10:27:19.370Z,19.193,-67.4436,77,2.85,md,3,326,1.2326,0.18,pr,pr2019357024,2019-12-23T13:45:39.108Z,"85km NNW of San Antonio, Puerto Rico",earthquake,5.65,11.86,0.05,3,reviewed,pr,pr
2019-12-23T10:26:56.466Z,66.3083,-157.4672,0.1,2,ml,,,,1.15,ak,ak019gekyxbi,2019-12-23T10:36:45.425Z,"71km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-23T10:26:13.510Z,19.249,-67.3496,29,2.97,md,13,298,0.8171,0.25,pr,pr2019357014,2019-12-23T10:58:51.191Z,"87km NNW of San Antonio, Puerto Rico",earthquake,1.15,12.26,0.31,10,reviewed,pr,pr
2019-12-23T10:18:47.590Z,35.5831667,-117.396,4.68,1.39,ml,21,98,0.05406,0.16,ci,ci39010887,2019-12-23T10:22:34.074Z,"20km S of Trona, CA",earthquake,0.32,0.46,0.149,15,automatic,ci,ci
2019-12-23T10:12:38.860Z,35.9176667,-117.7111667,2.02,1.16,ml,21,55,0.05783,0.17,ci,ci39010879,2019-12-23T10:23:09.610Z,"18km E of Little Lake, CA",earthquake,0.23,0.4,0.144,17,automatic,ci,ci
2019-12-23T10:12:38.670Z,38.758667,-122.725502,2.99,0.79,md,11,153,0.01602,0.02,nc,nc73318396,2019-12-23T10:42:02.856Z,"3km SE of The Geysers, CA",earthquake,0.74,1.05,0.13,3,automatic,nc,nc
2019-12-23T10:06:57.230Z,19.1606,-67.3878,52,2.87,md,4,323,1.0301,0.24,pr,pr2019357022,2019-12-23T13:45:20.100Z,"80km NNW of San Antonio, Puerto Rico",earthquake,4.69,14.85,0.23,3,reviewed,pr,pr
2019-12-23T09:55:21.400Z,19.1844997,-155.4443359,35.48,1.7,md,37,146,0.03346,0.1,hv,hv71289446,2019-12-23T09:58:44.750Z,"4km ESE of Pahala, Hawaii",earthquake,0.71,1,0.01,4,automatic,hv,hv
2019-12-23T09:54:46.049Z,36.52816667,-98.986,8.31,1.18,ml,26,137,0.04949028832,0.08,ok,ok2019zbes,2019-12-23T16:51:53.575Z,"21km ENE of Mooreland, Oklahoma",earthquake,,0.3,0.18,8,reviewed,ok,ok
2019-12-23T09:51:52.286Z,56.3147,-152.0228,10,3,ml,,,,0.98,ak,ak019gekiuvd,2019-12-23T20:44:54.862Z,"165km S of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2019-12-23T09:47:43.050Z,19.3556,-67.2551,17,2.54,md,4,326,1.1919,0.19,pr,pr2019357021,2019-12-23T13:45:04.764Z,"96km N of San Antonio, Puerto Rico",earthquake,8.07,15.81,0.35,4,reviewed,pr,pr
2019-12-23T09:46:23.230Z,45.9365,-111.5788333,0.19,0.55,ml,5,150,0.231,0.05,mb,mb80375924,2019-12-23T17:14:18.150Z,"5km NNW of Three Forks, Montana",earthquake,0.5,1.38,0.236,2,reviewed,mb,mb
2019-12-23T09:30:30.035Z,62.2565,-148.6653,24.8,1.9,ml,,,,0.91,ak,ak019gekeajf,2019-12-23T09:35:52.704Z,"52km N of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-23T09:15:03.360Z,36.1108333,-117.8606667,3.86,0.93,ml,8,201,0.008212,0.04,ci,ci37432101,2019-12-23T22:45:50.519Z,"11km NE of Coso Junction, CA",earthquake,0.26,0.17,0.129,3,reviewed,ci,ci
2019-12-23T09:14:37.960Z,35.8338333,-117.4435,8.34,1.11,ml,28,75,0.08178,0.15,ci,ci39010871,2019-12-23T22:44:15.720Z,"8km NNW of Searles Valley, CA",earthquake,0.21,0.63,0.151,16,reviewed,ci,ci
2019-12-23T09:12:30.230Z,19.3501,-67.248,25,3.36,md,12,298,0.8931,0.35,pr,pr2019357013,2019-12-23T09:38:29.301Z,"96km NNW of Isabela, Puerto Rico",earthquake,1.65,25.12,0.15,9,reviewed,pr,pr
2019-12-23T09:09:40.840Z,46.862,-112.5236667,15.95,1.12,ml,9,101,0.13,0.06,mb,mb80375999,2019-12-23T22:38:57.250Z,"15km SE of Lincoln, Montana",earthquake,0.75,0.46,0.194,2,reviewed,mb,mb
2019-12-23T09:07:51.463Z,61.3104,-146.9066,24.9,2,ml,,,,0.51,ak,ak019gek9eq2,2019-12-23T09:14:28.048Z,"36km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-23T09:07:05.040Z,37.4535,-118.811,3.62,0.82,md,12,197,0.137,0.03,nc,nc73318391,2019-12-23T21:24:02.036Z,"17km SW of Toms Place, CA",earthquake,0.86,2.46,0.174,11,reviewed,nc,nc
2019-12-23T08:58:35.690Z,33.7706667,-116.9243333,13.7,0.38,ml,12,165,0.08337,0.14,ci,ci39010863,2019-12-23T20:48:23.044Z,"4km ESE of San Jacinto, CA",earthquake,0.45,0.71,0.157,3,reviewed,ci,ci
